title,year,doi,citations,abstract,concepts,authors,references,open_access,source,grants,stylometry_score,citation_percentile,norm_citations,norm_stylometry,importance_score
Depressive symptoms and unprompted causal attributions: Content analysis,1985,https://doi.org/10.1016/0005-7967(85)90165-2,86,,"['Globality', 'Attribution', 'Learned helplessness', 'Psychology', 'Depression (economics)', 'Depressive symptoms', 'Nomothetic and idiographic', 'Beck Depression Inventory', 'Clinical psychology', 'Social psychology', 'Developmental psychology', 'Psychiatry', 'Anxiety', 'Economics', 'Market economy', 'Globalization', 'Macroeconomics']","['Christopher Peterson', 'Barbara A. Berres', 'Martin E. P. Seligman']",19,False,Behaviour Research and Therapy,[],1,91.4175897952333,0.0011313258876303985,0.3333333333333333,0.10079192812134127
Impact of Salesperson Attraction on Sales Managers’ Attributions and Feedback,1996,https://doi.org/10.1177/002224299606000204,86,"The authors develop a model of how a salesperson's task and social attraction affect a sales manager's causal attributions explaining the salesperson's poor performance and the manager's corrective feedback based on these attributions. The authors’ experimental results, based on a sample of 218 sales managers, suggest that (1) causal attributions, cognitive effort, and decision confidence are directly affected by task and social attraction; (2) the effects of task and social attraction on coercive feedback are mediated by internal attributions; and (3) external attributions play a partial, but negative, mediating role for nonpunitve feedback. The authors also find evidence that interpersonal affect directly influences manager feedback. Implications for research and practice are developed that recognize that appraisal processes are influenced by affect and attributional considerations, not simply bias and inaccuracy in rating performance itself.","['Attribution', 'Attraction', 'Affect (linguistics)', 'Psychology', 'Social psychology', 'Task (project management)', 'Interpersonal communication', 'Interpersonal attraction', 'Cognition', 'Management', 'Linguistics', 'Philosophy', 'Communication', 'Neuroscience', 'Economics']","['Thomas E. DeCarlo', 'Thomas W. Leigh']",67,False,Journal of Marketing,[],1,91.4175897952333,0.0011313258876303985,0.3333333333333333,0.10079192812134127
Misattribution of facial expressions of emotion in adolescents at increased risk of psychosis: the role of inhibitory control,2010,https://doi.org/10.1017/s0033291710000929,86,"Background By studying behavior, cognitive abilities and brain functioning in adolescents at high risk for psychosis, we can gain an insight into the vulnerability markers or protective factors in the development of psychotic symptoms. Although many high-risk studies have focused on impairments in neurocognitive functions, such as memory and attention, very few studies have investigated problems in processing social cues such as facial expressions as a possible vulnerability marker for psychosis. Method Thirty-six adolescents at ultra-high risk (UHR) for psychosis and 21 non-clinical controls completed a face recognition test, a facial affect labeling test and an inhibitory control test. Schizotypal traits and schizophrenia symptoms were assessed using a schizotypy questionnaire and the Positive and Negative Syndrome Scale (PANSS). Results The UHR group showed impairments in labeling facial expressions of others, in addition to a spared ability to recognize facial identity. More specifically, the UHR group made more errors in labeling neutral expressions compared to the controls, and an analysis of error types indicated that neutral faces were misattributed as being angry. The degree of misattribution of neutral-as-angry faces correlated significantly with reduced inhibitory control. Conclusions Our findings suggest that misattributing social cues might contribute to vulnerability for psychosis. This social cognitive deficit may be related to problems in inhibitory control, which potentially plays an important role in the selection of appropriate social meaning. These findings may have relevance for understanding the mechanisms underlying prodromal social dysfunction, which should be targeted in future remediation interventions.","['Schizotypy', 'Psychology', 'Neurocognitive', 'Misattribution of memory', 'Psychosis', 'Facial expression', 'Schizophrenia (object-oriented programming)', 'Developmental psychology', 'Cognition', 'Social cognition', 'Clinical psychology', 'Psychiatry', 'Communication']","['Sophie van Rijn', 'André Alemán', 'Leo de Sonneville', 'M. Sprong', 'Tim Ziermans', 'Patricia Schothorst', 'Hermán van Engeland', 'Hanna Swaab']",44,False,Psychological Medicine,[],1,91.4175897952333,0.0011313258876303985,0.3333333333333333,0.10079192812134127
Research Section: Personal Constructs and Attribution for Academic Success and Failure in Dyslexia,2002,https://doi.org/10.1111/1467-8527.00269,86,"Neil Humphrey published a previous article, on self–esteem and dyslexia, in BJSE . This paper, jointly authored by Dr Humphrey, recently appointed as a lecturer in the psychology of education in the Faculty of Education at the University of Manchester, and Dr Patricia M. Mullins, senior lecturer in special educational needs at Liverpool John Moores University and the supervisor of Neil Humphrey’s PhD thesis, explores the relationships between dyslexia and the ways in which pupils perceive themselves as learners. Making extensive links with other relevant research, the authors conclude by suggesting that ‘the problems that children with dyslexia encounter have negative consequences for their self–development’. Humphrey and Mullins also propose that, while further research is needed, we already know enough about how to make schools more ‘dyslexia friendly’ to begin to tackle these difficulties at an early stage in children’s education.","['Dyslexia', 'Psychology', 'Section (typography)', 'Attribution', 'Mathematics education', 'Pedagogy', 'Developmental psychology', 'Reading (process)', 'Social psychology', 'Linguistics', 'Advertising', 'Business', 'Philosophy']","['Neil Humphrey', 'Patricia M. Mullins']",0,False,British Journal of Special Education,[],1,91.4175897952333,0.0011313258876303985,0.3333333333333333,0.10079192812134127
Attributional style as a vulnerability factor for depression: Validation by past history of mood disorders,1992,https://doi.org/10.1007/bf01183164,86,,"['Psychology', 'Depression (economics)', 'Attribution', 'Risk factor', 'Mood', 'Cognitive vulnerability', 'Clinical psychology', 'Mood disorders', 'Psychiatry', 'Major depressive disorder', 'Vulnerability (computing)', 'Depressive symptoms', 'Cognition', 'Anxiety', 'Medicine', 'Internal medicine', 'Social psychology', 'Computer security', 'Computer science', 'Economics', 'Macroeconomics']","['Lauren B. Alloy', 'Alan J. Lipman', 'Lyn Y. Abramson']",45,False,Cognitive Therapy and Research,[],1,91.4175897952333,0.0011313258876303985,0.3333333333333333,0.10079192812134127
Understanding the Intentions Behind Man-Made Products Elicits Neural Activity in Areas Dedicated to Mental State Attribution,2008,https://doi.org/10.1093/cercor/bhn110,86,"Trying to understand others is the most pervasive aspect of successful social interaction. To date there is no evidence on whether human products, which signal the workings of a mind in the absence of an explicit agent, also reliably engage neural structures typically associated with mental state attribution. By means of functional magnetic resonance imaging the present study shows that when subjects believe they are listening to a piece of music that was written by a composer (i.e., human product) as opposed to generated by a computer (i.e., nonhuman product), activations in the cortical network typically reported for mental state attribution (anterior medial frontal cortex [aMFC]), superior temporal sulcus, and temporal poles) were observed. The activation in the aMFC correlated highly with the extent to which subjects had engaged in attributing the expression of intentions to the composed pieces, as indicated in a postimaging questionnaire. We interpret these findings as indicative of automatic mechanisms, which reflect mental state attribution in the face of any stimulus that potentially signals the working of another mind and conclude that even in the absence of a socially salient stimulus, our environment is still populated by the indirect social signals inherent to human artifacts.","['Attribution', 'Psychology', 'Functional magnetic resonance imaging', 'Stimulus (psychology)', 'Cognitive psychology', 'Theory of mind', 'Active listening', 'Superior temporal sulcus', 'Mental state', 'Neural correlates of consciousness', 'Cognition', 'Social cognition', 'Neuroscience', 'Cognitive science', 'Social psychology', 'Communication']","['Nikolaus Steinbeis', 'Stefan Koelsch']",25,True,Cerebral Cortex,[],1,91.4175897952333,0.0011313258876303985,0.3333333333333333,0.10079192812134127
Does Biology Justify Ideology? The Politics of Genetic Attribution,2012,https://doi.org/10.1093/poq/nfs049,85,"Conventional wisdom suggests that political conservatives are more likely than liberals to endorse genetic explanations for many human characteristics and behaviors. Whether and to what extent this is true has received surprisingly limited systematic attention. We examine evidence from a large U.S. public opinion survey that measured the extent to which respondents believed genetic explanations account for a variety of differences among individuals as well as groups in society. We find that conservatives were indeed more likely than liberals to endorse genetic explanations for perceived race and class differences in characteristics often associated with socioeconomic inequality (intelligence, math skills, drive, and violence). Different ideological divisions emerged, however, with respect to respondents' explanations for sexual orientation. Here, liberals were more likely than conservatives to say that sexual orientation is due to genes and less likely to say that it is due to choice or the environment. These patterns suggest that conservative and liberal ideologues will tend to endorse genetic explanations where their policy positions are bolstered by ""naturalizing"" human differences. That said, debates over genetic influence may be more politicized with respect to race, class, and sexual orientation than population differences generally: We find that left/right political ideology was not significantly associated with genetic (or other) attributions for individual differences in intelligence, math skills, drive, or violence. We conclude that conceptions of the proper role of government are closely intertwined with assumptions about the causes of human difference, but that this relationship is a complex one.","['Ideology', 'Biology and political orientation', 'Sexual orientation', 'Race (biology)', 'Politics', 'Attribution', 'Population', 'Social psychology', 'Public opinion', 'Socioeconomic status', 'Heredity', 'Psychology', 'Sociology', 'Political science', 'Positive economics', 'Gender studies', 'Biology', 'Genetics', 'Law', 'Demography', 'Economics']","['Elizabeth Suhay', 'Toby Epstein Jayaratne']",69,False,Public Opinion Quarterly,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
An emotion-attribution approach to moral behavior: Interfacing cognitive and avoidance theories of moral development.,1975,https://doi.org/10.1037/h0076826,85,"A theory is presented concerning the impact of attributions about the causes of emotional responses as they infl uence self-control in temptation situations.Research is reviewed indicating a high level of adult sensitivity to external infl uence in making such causal attributions.Two studies are presented in which the post transgression emotions of second-grade children are labeled shame (because of being found out) or guilt (due to the transgression itself); when a similar situation was subsequently represented as safe from detection, shame-condition children transgressed 60-80% more than guilt-condition subjects.It is suggested that emotional arousal elicited in temptation situations because of past punishment or options that are inconsistent with the self-image is necessary for inhibition but not suffi cient unless attributed to a relevant cause.The literature on the relative effectiveness of moral socialization techniques is discussed with respect to the theory, and the relevance to cognitive dissonance and to overjustifi cation approaches to motivation is discussed.An integration of social-learning and cognitive-developmental theories is approached through explicating the translation of moral decision into behavior by focusing on the ways that cognition may exert partial control over the impact of less fi nely differentiated emotional response, allowing cognitive overrides of contradictory emotional dispositions without eliminating the emotion.","['Attribution', 'Psychology', 'Social cognitive theory of morality', 'Moral development', 'Moral disengagement', 'Cognitive psychology', 'Cognition', 'Moral psychology', 'Social psychology', 'Cognitive science', 'Neuroscience']","['Richard A. Dienstbier', 'Donald Hillman', 'John Lehnhoff', 'Judith Hillman', 'Maureen C. Valkenaar']",48,False,Psychological Review,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
Male/female language differences and attributional consequences in a public speaking situation: Toward an explanation of the gender‐linked language effect,1986,https://doi.org/10.1080/03637758609376131,85,"One‐minute transcripts of 30 university students' first in‐class public speeches earlier (Mulac & Lundell, 1982a) demonstrated the Gender‐Linked Language Effect: females rated higher on Socio‐Intellectual Status and Aesthetic Quality; males higher on Dynamism. For the present study, these transcripts were analyzed linguistically by 11 trained coders for 35 language features selected as potential discriminators of speaker gender. Discriminant analysis results showed that a combination of 20 of these features could account for 99% of the between‐gender variance, permitting 100% accuracy of gender prediction. Multiple regression analyses demonstrated that 13 of the gender‐discriminating language features predicted the three attributional dimensions in ways consistent with the Gender‐Linked Language Effect.","['Dynamism', 'Psychology', 'Quality (philosophy)', 'Linear discriminant analysis', 'Variance (accounting)', 'Social psychology', 'Developmental psychology', 'Computer science', 'Artificial intelligence', 'Philosophy', 'Physics', 'Accounting', 'Epistemology', 'Quantum mechanics', 'Business']","['Anthony Mulac', 'Torborg Lundell', 'James J. Bradac']",42,False,Communication Monographs,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
"Gender, creativity, depression, and attributional style in adolescents with high academic ability",1993,https://doi.org/10.1007/bf01261604,85,,"['Psychology', 'Creativity', 'Attribution', 'Style (visual arts)', 'Developmental psychology', 'Depression (economics)', 'Suicide prevention', 'Human factors and ergonomics', 'Poison control', 'Injury prevention', 'Social psychology', 'Clinical psychology', 'Medicine', 'History', 'Archaeology', 'Economics', 'Macroeconomics', 'Environmental health']","['Karen DeMoss', 'Richard Milich', 'Stephen T. DeMers']",46,False,Journal of Abnormal Child Psychology,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
Perceiving Persons as a Group: Effects on Attributions of Causality and Beliefs,1978,https://doi.org/10.2307/3033593,85,,"['Attribution', 'Psychology', 'Causality (physics)', 'Social psychology', 'Group (periodic table)', 'Developmental psychology', 'Chemistry', 'Physics', 'Organic chemistry', 'Quantum mechanics']",['David A. Wilder'],4,False,Social Psychology,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
"Corpus Stylistics, Stylometry, and the Styles of Henry James",2007,,85,"1. Introduction They would dine together at the worst, and, with all respect to dear old Waymarsh--if not even, for that matter, to himself--there was little fear that in the sequel they shouldn't see enough of each other. The beginning of Henry James's The Ambassadors is sufficient to explain why There has never been any doubt that he had a 'style' (Lodge 189). And the obvious artifice of sentences like the one above, from its famous first paragraph, have helped to establish James as an exceptionally self-conscious stylist. Furthermore, although change must be expected in the style of any author with a career spanning forty years, the stylistic differences between James's novels of the 1870's and those written after 1900 have long been considered extreme. Shortly after James' s death, Carl Van Doren asserted that the style of early novels like The American, The Europeans, Daisy Miller, Washington Square, or The Portrait of a Lady is quite different from the obscure late style that some readers dislike (18). Traditionally, the distinctiveness of James's late style has been attributed primarily to his sometimes convoluted and self-interruptive syntax. R. W. Short notes that James's syntactic distortions often obliterate the normal elements of connection and cohesion. When he has undone the usual ties, his meanings float untethered, grammatically speaking, like particles in colloidal suspension (73-4). Ian Watt's well-known explication of the first paragraph of The Ambassadors also memorably discusses the syntax (442-55), as do Richard Ohmann (274-5), and Leech and Short (100-1) (see also my Altered Texts 110-13). Other critics have pointed out some non-syntactic alterations James made in his revisions of his early novels for New York edition; for example, more explicit and precise lexis, more figures of speech, more varied and. elaborate speech markers, more contractions and colloquialisms, and more adverbial modifiers. These alterations, as well as syntactic changes","['Style (visual arts)', 'Paragraph', 'Literature', 'History', 'Philosophy', 'Art', 'Art history', 'Law', 'Political science']",['David L. Hoover'],0,False,Style,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
Experiments on authorship attribution by intertextual distance in english*,2007,https://doi.org/10.1080/09296170600850601,85,"Abstract How can it be said that texts are ""near to"" or ""distant from"" one another? Are different texts by a single author more similar than texts by different authors? To answer these questions, a method is proposed by calculating intertextual distance. A blind test and some additional experiments show that this calculation offers an interesting tool for non-traditional authorship attribution.","['Authorship attribution', 'Attribution', 'Computer science', 'Linguistics', 'Natural language processing', 'Test (biology)', 'Artificial intelligence', 'Psychology', 'Social psychology', 'Philosophy', 'Paleontology', 'Biology']",['Dominique Labbé'],21,False,Journal of Quantitative Linguistics,[],1,91.28801611278952,0.0011181709354486497,0.3333333333333333,0.10078271965481404
"Negative maternal attributions, projective identification, and the intergenerational transmission of violent relational patterns",1999,https://doi.org/10.1080/10481889909539312,84,"This paper discusses one family's struggle with domestic violence involving three generations. In this case, coercive negative maternal attributions interacted with parent‐to‐child projective identification, which resulted in the child's internalization of parental perceptions involving confusion around danger and protection from danger. Projective identification occurs as readily from a parent to a child as from a child to a parent. As is illustrated, when the parent's use of projective identification is excessive, it has severe implications for the whole of the child's psychic development (Lieberman, 1992, 1994, 1997, in press; Seligman 1993, 1995, this issue; Silverman, Lieberman, and Pekarsky, 1997).","['Projective identification', 'Attribution', 'Psychology', 'Projective test', 'Identification (biology)', 'Confusion', 'Developmental psychology', 'Perception', 'Social psychology', 'Psychic', 'Psychoanalysis', 'Psychoanalytic theory', 'Botany', 'Biology', 'Medicine', 'Alternative medicine', 'Pathology', 'Neuroscience']","['Robin C. Silverman', 'Alicia F. Lieberman']",11,False,Psychoanalytic Dialogues,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
Self-Efficacy and Attributions for Intellectual Performance in Young and Elderly Adults,1984,https://doi.org/10.1093/geronj/39.5.577,84,"Journal Article Self-Efficacy and Attributions for Intellectual Performance in Young and Elderly Adults Get access Margie E. Lachman, PhD, Margie E. Lachman, PhD 2Psychology Department, Brandeis University, Address Reprint Requests to the First AuthorWaltham, MA 02254 Search for other works by this author on: Oxford Academic PubMed Google Scholar Elissa Jelalian, BA Elissa Jelalian, BA 3Psychology Department, Miami UniversityOxford, OH 45056 Search for other works by this author on: Oxford Academic PubMed Google Scholar Journal of Gerontology, Volume 39, Issue 5, September 1984, Pages 577–582, https://doi.org/10.1093/geronj/39.5.577 Published: 01 September 1984","['Miami', 'Attribution', 'Gerontology', 'Psychology', 'Medicine', 'Library science', 'Social psychology', 'Computer science', 'Environmental science', 'Soil science']","['Margie E. Lachman', 'Elissa Jelalian']",0,False,Journal of Gerontology,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
Inter-Textual Distance and Authorship Attribution Corneille and Molière,2001,https://doi.org/10.1076/jqul.8.3.213.4100,84,Abstract The calculation proposed in this paper measures neighbourhood between several texts. It leads to a normalized metric and a distance scale which can be used for authorship attribution. An experiment is presented on one of the famous cases in French literature: Corneille and Molière. The calculation clearly makes the difference between the two works but it also demonstrates that Corneille contributed to many of Molière’s masterpieces.,"['Authorship attribution', 'Linguistics', 'Computer science', 'Natural language processing', 'Attribution', 'Artificial intelligence', 'Psychology', 'Philosophy', 'Social psychology']","['Cyril Labbé', 'Dominique Labbé']",9,False,Journal of Quantitative Linguistics,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
"Sex differences, attributional style, and depressive symptoms among adolescents.",1997,https://doi.org/10.1023/a:1025712419436,84,,"['Psychology', 'Attribution', 'Developmental psychology', 'Public health', 'Depressive symptoms', 'Suicide prevention', 'Injury prevention', 'Human factors and ergonomics', 'Poison control', 'Style (visual arts)', 'Occupational safety and health', 'Clinical psychology', 'Social psychology', 'Psychiatry', 'Medical emergency', 'Medicine', 'Cognition', 'Nursing', 'Archaeology', 'Pathology', 'History']","['Tracy R. G. Gladstone', 'Nadine J. Kaslow', 'John R. Seeley', 'Peter M. Lewinsohn']",41,False,Journal of Abnormal Child Psychology,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
"Effects of attribution of responsibility for motor vehicle accidents on severity of PTSD symptoms, ways of coping, and recovery over six months",1999,https://doi.org/10.1023/a:1024784711484,84,"Abstract In light of Delahanty et al.'s (1997) identification of attribution of responsibility for a motor vehicle accident (MVA) as a powerful determinant of initial level of distress from the trauma and of early remission of PTSD, we reexamined data from Blanchard and Hickling's (1997) prospective follow‐up of 158 MVA survivors. Despite differences between the two samples (Delahanty sample recruited from hospitals 2–3 weeks post‐MVA and predominantly male; our sample recruited from outpatient care 1–4 months post‐MVA and predominantly female) we replicated Delahanty's findings: those with PTSD who blame themselves for the MVA are less symptomatic initially and recover more rapidly in the first 6 months than those with PTSD who blame another party for the accident.","['Attribution', 'Coping (psychology)', 'Psychology', 'Occupational safety and health', 'Clinical psychology', 'Injury prevention', 'Human factors and ergonomics', 'Poison control', 'Suicide prevention', 'Psychiatry', 'Social psychology', 'Medical emergency', 'Medicine', 'Pathology']","['Edward J. Hickling', 'Edward B. Blanchard', 'Todd C. Buckley', 'Ann E. Taylor']",18,False,Journal of Traumatic Stress,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
Causal attributions about common somatic sensations among frequent general practice attenders,1996,https://doi.org/10.1017/s0033291700035716,84,"The causal attributions that people make about bodily symptoms or sensations are likely to influence their decisions whether or not to consult a doctor. Previous research has supported the model that people tend initially to look for external or environmental explanations for bodily sensations (normalizing attributions) and only if this process fails do they search for attributions internal to themselves (somatic or psychological attributions). This study tested two hypotheses about frequent general practice attenders: (1) compared with others, they are more likely to make somatic attributions and less likely to make normalizing ones; and (2) given a bodily symptom together with a somatic explanation, frequent attenders will have greater difficulty than others in finding reasons why the given (pathological) explanation is untrue. The frequent attenders' group had themselves initiated an average of 12 general practice visits in the 12 months before assessment, while a control group of infrequent attenders had not made appointments to see their general practitioner for an average of 24 months. The results provide partial support for the hypotheses. Frequent attenders generated significantly fewer normalizing explanations for a series of common bodily sensations than the comparison group, although the two groups did not differ in their somatic attributions. Given a common bodily sensation and an accompanying pathological explanation, the frequent attenders were less able than the control group to generate reasons why the given explanation might be untrue. Some associations were found between these measures and anxiety.","['Attribution', 'Psychology', 'Anxiety', 'Social psychology', 'Pathological', 'Clinical psychology', 'Psychiatry', 'Medicine', 'Pathology']","['Tom Sensky', 'Andrew K. MacLeod', 'M. Rigby']",14,False,Psychological Medicine,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
A Prototype for Authorship Attribution Studies,2006,https://doi.org/10.1093/llc/fql019,84,"Despite a century of research, statistical and computational methods for authorship attribution are neither reliable, well-regarded, widely used, or well-understood. This article presents a survey of the current state of the art as well as a framework for uniform and unified development of a tool to apply the state of the art, despite the wide variety of methods and techniques used. The usefulness of the framework is confirmed by the development of a tool using that framework that can be applied to authorship analysis by researchers without a computing specialization. Using this tool, it may be possible both to expand the pool of available researchers as well as to enhance the quality of the overall solutions [for example, by incorporating improved algorithms as discovered through empirical analysis (Juola, P. (2004a). Ad-hoc Authorship Attribution Competition. In Proceedings 2004 Joint International Conference of the Association for Literary and Linguistic Computing and the Association for Computers and the Humanities (ALLC/ACH 2004), Göteborg, Sweden)].","['Authorship attribution', 'Attribution', 'Variety (cybernetics)', 'Computer science', 'Data science', 'Competition (biology)', 'State (computer science)', 'State of art', 'Quality (philosophy)', 'Association (psychology)', 'Empirical research', 'Artificial intelligence', 'Epistemology', 'Psychology', 'Social psychology', 'Algorithm', 'Ecology', 'Philosophy', 'Biology']","['Patrick Juola', 'John Sofko', 'Patrick McKinley Brennan']",18,False,Digital Scholarship in the Humanities,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
The Pragmatic American: Attributions of Crime and the Hydraulic Relation Hypothesis,2009,https://doi.org/10.1080/07418820902855362,84,"Abstract Attribution theory argues that a ""hydraulic relation"" exists between dispositional and situational attribution styles, causing people to endorse one style at the expense of the other. That is, attribution theorists predict that there should be a strong negative relationship between attribution styles. We test this prediction using data collected in Hillsborough County (Tampa), Florida, and two national polls. Our investigation shows that, rather than a bifurcated view of crime causation, Americans manifest a complex attributional style that views crime emerging from multiple sources. We discuss how these findings reveal that the American public tends to be not ideological but pragmatic in its view of crime causation and, ultimately, in the crime control policies it is willing to endorse. Keywords: public opinionattribution theorypunitiveness Notes 1. Our focus here is in exploring the alleged sharp distinctions that have been portrayed by those who endorse a dispositional attribution style—a punitive approach to crime—versus those who embrace a situational attribution style. We are not dismissing the fact that there are other pointed cleavages in public opinion when citizens are queried about crime. For example, Unnever, Cullen, and Jonson (Citation2008) show that there are sharp racial divisions in support for the death penalty; the majority of African Americans oppose whereas the majority of whites support capital punishment. 2. Choi et al. (Citation1999) highlight numerous reasons why Westerners such as those in the USA tend to gravitate toward a dispositional attribution style when compared to their Eastern counterparts. For example, they argue that Easterners are more sensitive to situational influences on behavior and view the group as the natural unit of agency whereas Westerners tend to view the individual as the unit of agency and tend to discount situational influences on behavior. However, scholars have called into question the argument that cult","['Attribution', 'Relation (database)', 'Criminology', 'Psychology', 'Social psychology', 'Computer science', 'Database']","['James D. Unnever', 'John K. Cochran', 'Francis T. Cullen', 'Brandon K. Applegäte']",107,False,Justice Quarterly,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
Validity and utility of the attributional style construct at a moderate level of specificity.,1988,https://doi.org/10.1037/0022-3514.55.6.979,84,"The validity aDd utility of attributional style bas been questioned in recent years. Major criticisms are that attributional style is not cross-sitUationally consistent, is not measured appfq)riately, bas little construc:t validity, aDd contributes little to the prediction of important social behaviors. This article examines these issues with data primarily related to the SCYera1different attributional style measures found in ADdenOD's Attributional Style ,. T1 1r.~t Tests. We examined previously publisbed aDd new data. The results show evidenc:c of c:oD~t and discriminant validity for attribu. tional styles aS8eSIIedat an intermediate leYel of specificity. Aba, attributional style effects were as","['Psychology', 'Construct (python library)', 'Social psychology', 'Style (visual arts)', 'Attribution', 'Construct validity', 'Test validity', 'Psychometrics', 'Cognitive psychology', 'Developmental psychology', 'Archaeology', 'Computer science', 'History', 'Programming language']","['Craig A. Anderson', 'Dennis L. Jennings', 'Lynn H. Arnoult']",41,False,Journal of Personality and Social Psychology,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
A critique of neo-Hahnian outdoor education theory. Part two: “The fundamental attribution error” in contemporary outdoor education discourse,2003,https://doi.org/10.1080/14729670385200311,84,"Abstract In the first of a two part series of articles I argued that ""character building"" in outdoor adventure education (OAE) is a flawed concept. This, the second article, examines the persistence of the idea of character building in OAE in the face of strong evidence that outdoor experiences cannot change personal traits. I examine how the ""fundamental attribution error"" can explain the paradox of (a) a shortage of evidence that adventure education ""works"" and (b) a widespread belief that it does ""work"". I review the place of character building in research, and develop a critical reading of a representative adventure education text. I show how unchallenged dispositionist assumptions emerge in neo-Hahnian discourse. I explain how discarding the intuitively appealing but fallacious foundations of neo-Hahnism can clear the way for situationist approaches to outdoor education that bring much needed sensitivity to cultural, regional, historical, and social contexts.","['Situationism', 'Adventure education', 'Adventure', 'Sociology', 'Outdoor education', 'Attribution', 'Character (mathematics)', 'Epistemology', 'Reading (process)', 'Psychology', 'Social psychology', 'Aesthetics', 'Pedagogy', 'Linguistics', 'History', 'Philosophy', 'Geometry', 'Mathematics', 'Art history']",['Andrew Brookes'],35,False,Journal of Adventure Education & Outdoor Learning,[],1,91.1698556562605,0.0011050159832669008,0.3333333333333333,0.10077351118828683
Attributional style and self-esteem as predictors of psychological well being,2003,https://doi.org/10.1080/0951507031000151516,83,"Background: this study sets out to examine to what extent attributional style (internal, stable, global) and self-esteem predicted positive affect and self-reported happiness in a normal, non-clinical, population of young people in their early 20s. Method: 88 participants completed five questionnaires: Attributional Style Questionnaire (ASQ in both positive and negative situations), Bradburn Affect Scales (Positive Affect, Negative Affect, and Affect Balance Scale), Rosenberg Self-Esteem Scale Gurin Happiness Measure, and Oxford Happiness Inventory (OHI). Results: regressional analysis showed that the ASQ was the significant predictor of happiness accounting for 18% of variance. The ASQ in positive and negative situations was significantly inversely correlated with self-esteem. Further, with happiness (the OHI) as dependent variable and attributional style, self-esteem, and demographic variables as independent variables, self-esteem and attributional style (in positive situations) were the significant predictors of happiness accounting for 55% of the total variance. Conclusion: the results indicated that optimistic attributional style in positive situations was a stronger predictor of self-reported happiness than optimistic attributional style in negative situations. The implications of the findings are discussed in terms of cognitive strategies for changing pessimism into optimism thus enhancing happiness or psychological well-being.","['Happiness', 'Psychology', 'Optimism', 'Affect (linguistics)', 'Pessimism', 'Self-esteem', 'Subjective well-being', 'Attribution', 'Developmental psychology', 'Scale (ratio)', 'Clinical psychology', 'Social psychology', 'Philosophy', 'Physics', 'Communication', 'Epistemology', 'Quantum mechanics']","['Helen Cheng', 'Adrian Furnham']",0,False,Counselling Psychology Quarterly,[],1,91.05001678415576,0.001091861031085152,0.3333333333333333,0.1007643027217596
What causes problems in Alzheimer's disease: attributions by caregivers. A qualitative study,2004,https://doi.org/10.1002/gps.1118,83,"Abstract Objective To gain insight into caregivers' understanding of the causes of behaviours they find problematic in people with Alzheimer's disease in order to inform the development of educational strategies. Methods A qualitative, semi‐structured interview was used. Participants were 205 caregivers for a person with Alzheimer's disease, all of whom were aware of the diagnosis and who had been recruited as part of a larger longitudinal study. Participants were from inner‐city and suburban London/semi‐rural Essex. The main outcome measures were caregivers' understanding of: the cause of problematic behaviour; the ability of the person with dementia to control this behaviour; the prognosis of the illness. Results Most carers attribute the cognitive, behavioural and psychological symptoms of dementia to causes other than dementia; many believe that the person with dementia has control over their behaviour and substantial numbers believe the person with dementia will return to normal. Conclusions This study suggests that providing facts about the illness to caregivers is not enough, as caregivers may not understand that the symptoms they observe are related to the diagnosis. Education by clinicians should focus on the understanding of caregivers and in particular explore the caregivers' attributions of the symptoms which are present in the person for whom they care. Copyright © 2004 John Wiley &amp; Sons, Ltd.","['Dementia', 'Attribution', 'Psychology', 'Disease', 'Cognition', 'Qualitative research', ""Alzheimer's disease"", 'Gerontology', 'Psychiatry', 'Clinical psychology', 'Medicine', 'Social psychology', 'Social science', 'Pathology', 'Sociology']","['Joni Paton', 'Kate Johnston', 'Cornelius Katona', 'Gill Livingston']",25,False,International Journal of Geriatric Psychiatry,[],1,91.05001678415576,0.001091861031085152,0.3333333333333333,0.1007643027217596
